[2025-02-26 12:09:28] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-02-26 12:09:28] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, wrapup
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/akismet/views/setup.php to queue as: http://localhost/personalportfolio/wp-content/plugins/akismet/views/setup.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/akismet/views/predefined.php to queue as: http://localhost/personalportfolio/wp-content/plugins/akismet/views/predefined.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/akismet/views/notice.php to queue as: http://localhost/personalportfolio/wp-content/plugins/akismet/views/notice.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/akismet/views/start.php to queue as: http://localhost/personalportfolio/wp-content/plugins/akismet/views/start.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/akismet/.htaccess to queue as: http://localhost/personalportfolio/wp-content/plugins/akismet/.htaccess
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/index.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/index.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-fr_FR.mo to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-fr_FR.mo
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-de_DE.po to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-de_DE.po
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-de_DE-simplystatic-settings.json to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-de_DE-simplystatic-settings.json
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/languages/simply-static.pot to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/languages/simply-static.pot
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-fr_FR.po to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-fr_FR.po
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-de_DE.mo to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/languages/simply-static-de_DE.mo
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/uninstall.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/uninstall.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/simply-static.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/simply-static.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/readme.txt to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/readme.txt
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/license.txt to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/license.txt
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/views/redirect.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/views/redirect.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/assets/install-plugins/build/index.asset.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/assets/install-plugins/build/index.asset.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/assets/install-plugins/build/index.js to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/assets/install-plugins/build/index.js
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/assets/install-plugins/build/style-index.css to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/assets/install-plugins/build/style-index.css
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/assets/simply-static-logo.svg to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/assets/simply-static-logo.svg
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/assets/admin-bar.js to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/assets/admin-bar.js
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/assets/simply-static-icon.svg to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/assets/simply-static-icon.svg
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/composer.json to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/composer.json
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/autoload.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/autoload.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_namespaces.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_namespaces.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/LICENSE to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/LICENSE
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/ClassLoader.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/ClassLoader.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_psr4.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_psr4.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_classmap.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_classmap.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/platform_check.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/platform_check.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_static.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_static.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_real.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_real.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/installed.json to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/installed.json
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_files.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/autoload_files.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/InstalledVersions.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/InstalledVersions.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/composer/installed.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/composer/installed.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/LICENSE to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/LICENSE
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/CHANGELOG to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/CHANGELOG
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README_API.md to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README_API.md
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README.md to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README.md
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/FUNDING.yml to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/FUNDING.yml
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/workflows/ci.yml to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/workflows/ci.yml
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/ISSUE_TEMPLATE.md to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/ISSUE_TEMPLATE.md
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/CONTRIBUTING.md to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/CONTRIBUTING.md
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/build/docs/api.md to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/build/docs/api.md
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/build/generate_docs.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/build/generate_docs.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/build/composer.json to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/build/composer.json
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/composer.json to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/composer.json
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleXmlDom.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleXmlDom.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/AbstractDomParser.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/AbstractDomParser.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/HtmlDomHelper.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/HtmlDomHelper.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/AbstractSimpleXmlDomNode.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/AbstractSimpleXmlDomNode.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleHtmlDomNodeBlank.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleHtmlDomNodeBlank.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleHtmlAttributesInterface.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleHtmlAttributesInterface.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleHtmlAttributes.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleHtmlAttributes.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleXmlDomNodeBlank.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/SimpleXmlDomNodeBlank.php
[2025-02-26 12:09:29] [class-ss-setup-task.php:160] Adding file /Applications/XAMPP/xamppfiles/htdocs/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/DomParserInterface.php to queue as: http://localhost/personalportfolio/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper/DomParserInterface.php
